Tigres,-73.9470233897121,11.0478132565083,-73.9470713811323,11.0479998241459,-73.9471298185603,11.0481837054378,-73.9471864679862,11.0483680428181,-73.9472433994167,11.0485523300135,-73.947300426822,11.0487364622305,-73.9473565963734,11.0489215745022,-73.947417817074,11.0491009614242,-73.9474495887333,11.0493137203899,-73.9476530034908,11.0493319724432,-73.9478406282891,11.0493679667923,-73.9480308778829,11.049401880375,-73.9482211686631,11.0494305362605,-73.9484144713508,11.0494256206065,-73.9486072548871,11.0494264586453,-73.9488001414244,11.0494263460662,-73.9489929291068,11.0494261835021,-73.949186206918,11.0494272714657,-73.9493766428111,11.049420906248,-73.9495117286777,11.0492707223442,-73.9496571902042,11.0491455976355,-73.9497957477979,11.049013936442,-73.9499653533281,11.0488964349627,-73.9499555751726,11.0487005116827,-73.9499540242211,11.0485081991216,-73.9499510690422,11.0483152647394,-73.9499483120236,11.0481224505645,-73.9499457702709,11.0479295369671,-73.9499417387622,11.0477370996971,-73.9499464305239,11.0475419038853,-73.9499002724194,11.0473627829972,-73.9497809690174,11.0472067849253,-73.9496742153631,11.0470468196066,-73.9495653085195,11.0468875349524,-73.9494567710643,11.0467281335583,-73.9493481704682,11.0465687519387,-73.949239579329,11.0464093684119,-73.949130994589,11.0462499765541,-73.949022361997,11.0460906365896,-73.9489140101179,11.0459309935958,-73.9488040218134,11.045773116885,-73.9487035713481,11.0456049455056,-73.9485475302733,11.0454967758544,-73.9483780336168,11.0454040977285,-73.9482114505845,11.0453028481087,-73.9480408413888,11.0452375359273,-73.9478552930701,11.0453187894584,-73.9476723201949,11.0453749082739,-73.9474888337817,11.0454352696703,-73.947305853153,11.0454953102969,-73.9471203513555,11.0455530329611,-73.9470876026263,11.0457596555595,-73.9470286308083,11.0459407303323,-73.9469742444551,11.0461261921245,-73.9469185684017,11.0463108796262,-73.9468660450846,11.0464958258515,-73.9467958950497,11.0466799940256,-73.9468283525856,11.0468685717832,-73.94686856142,11.0470574822297,-73.9469074491279,11.0472463333356,-73.9469465122961,11.047435207796,-73.9469858438293,11.0476240014699,-73.9470233897121,11.0478132565083,-73.9470713811323,11.0479998241459
Fronterita,-73.9448594650931,11.0441601706669,-73.9450903690757,11.0443307301362,-73.9455255851252,11.0442649535932,-73.9458695684127,11.0441214168164,-73.9461364581151,11.043811247715,-73.9464590566259,11.0435478790872,-73.9464739853277,11.0431439759331,-73.9466256320061,11.042673386044,-73.9462646406342,11.0427434510913,-73.9458721063108,11.0428496942084,-73.9454848422574,11.0429517690756,-73.9450974995358,11.0430426753726,-73.9447983543691,11.0433598035203,-73.9448051045544,11.0437228805018,-73.9448594650931,11.0441601706669,-73.9450903690757,11.0443307301362
Morro enfrente,-73.928841704511,11.0474504879676,-73.9291944904814,11.0477300088931,-73.9295280965002,11.048055919837,-73.9299329115673,11.0481621041632,-73.9303788610932,11.0480750002622,-73.9308956351582,11.0480990081106,-73.9308656360219,11.0475686377309,-73.9309348322657,11.0471310692411,-73.93095562943,11.0466910676396,-73.9305287199232,11.0464478184117,-73.9301789878821,11.046170137053,-73.9298138977182,11.0459022961056,-73.929463778825,11.0456098448212,-73.9290391904304,11.0454552151473,-73.928610915823,11.0453180870699,-73.9281830635533,11.0451191423521,-73.9277563634706,11.0452735958799,-73.9275935303068,11.0456947054475,-73.9276942384396,11.0461313551947,-73.9277851932355,11.046590438514,-73.9281449451575,11.0468752139001,-73.9284783019702,11.0471797806937,-73.928841704511,11.0474504879676,-73.9291944904814,11.0477300088931
Páramo,-73.939059516398,11.0476771321996,-73.9394297782545,11.0473259759363,-73.9396894634347,11.0468625848753,-73.9400232715956,11.0464594295383,-73.9403651085482,11.0460613225439,-73.9407113756917,11.0456668399903,-73.9410230328985,11.0452455624492,-73.9413688975611,11.0448441436965,-73.9415122459923,11.0443322565415,-73.9416790358692,11.0438392900805,-73.941907693303,11.0433432678581,-73.9417417039503,11.0428466595097,-73.9414178457751,11.0425408564761,-73.9409199373741,11.0428335282467,-73.9406340485205,11.0432730311804,-73.9403131539136,11.0436884014991,-73.9399902742788,11.0441017363446,-73.9396649193727,11.0445132562088,-73.9393427826258,11.0449271795624,-73.9390318680937,11.0453499222129,-73.9387231867258,11.0457729285068,-73.9383898841575,11.0461855336438,-73.938202075628,11.0466602820784,-73.9380935057524,11.0471893472961,-73.9380681944006,11.0476467684462,-73.9386104140226,11.0479536934286,-73.939059516398,11.0476771321996,-73.9394297782545,11.0473259759363
Helipuerto II,-73.9369371918897,11.0414806040605,-73.9373069448321,11.041660037138,-73.9377867755133,11.0416440394156,-73.9382178509763,11.0415605926727,-73.9386072466549,11.0412957635188,-73.9389602718728,11.0410178884649,-73.939412064727,11.0407670094486,-73.9391972405921,11.0402892876535,-73.9391108988603,11.039844450362,-73.9389202796991,11.0394291488279,-73.9387378745174,11.0389870500724,-73.9383772625935,11.0387636197886,-73.9379235062232,11.0386379181696,-73.9374740363762,11.0385852106699,-73.9370196456841,11.0386322908245,-73.9365216403752,11.0386124499284,-73.9362902436121,11.0388943476824,-73.9362476771544,11.0393771418336,-73.9361295152165,11.0398282238555,-73.9362995376381,11.0402674168135,-73.9363897526145,11.0407247040731,-73.9366706279027,11.0410853145868,-73.9369371918897,11.0414806040605,-73.9373069448321,11.041660037138
La Isla,-73.9382515468283,11.0322154973219,-73.9378703742693,11.0323968772641,-73.9376323771717,11.0328931923492,-73.9373704378548,11.0333358253079,-73.9371089763919,11.0337856158822,-73.9368856769485,11.03425520948,-73.9366653315485,11.0347221445413,-73.9363890998688,11.0351852277984,-73.9364452318238,11.0356740804173,-73.9366011804479,11.0361780149454,-73.936803256626,11.0366452214173,-73.9371761743014,11.0370106583279,-73.9375101705549,11.037444437163,-73.9379068538424,11.0375699340118,-73.9384366774232,11.0373484899652,-73.9386800024128,11.0369149646413,-73.9387726246855,11.0364223761257,-73.9385112709847,11.0359474893521,-73.938413591746,11.0354438494261,-73.9384218916191,11.0349294071504,-73.9387446578455,11.0345026877016,-73.9390228450581,11.034067313338,-73.9392540399998,11.0335961456358,-73.9392980296078,11.0331045488851,-73.9391527477381,11.03256532097,-73.9388170791527,11.0323035873982,-73.9382515468283,11.0322154973219,-73.9378703742693,11.0323968772641
Buritaca 200 (Ciudad Perdida),-73.9274405126873,11.0342266685705,-73.9279689265618,11.0343106781269,-73.9285611579376,11.0339972869971,-73.9291406616959,11.033749191813,-73.9297327136575,11.0335067216407,-73.9302622040172,11.0331652054514,-73.9308256352017,11.0328186449235,-73.9305499215656,11.0321548018309,-73.9304062807224,11.0315464550132,-73.9303093479427,11.0309224131107,-73.9303573092012,11.030287849231,-73.9305166728622,11.0296413971482,-73.9309931771261,11.0293851005496,-73.9316535741303,11.0294856653621,-73.9322907196254,11.02951457544,-73.9328834814347,11.0296165525148,-73.9329909072707,11.0303141856414,-73.9332040716542,11.030905301147,-73.9332681407266,11.0315398663263,-73.9333144405612,11.0321804251357,-73.93372390981,11.0326845263874,-73.9340102145642,11.0332768959812,-73.9346723368715,11.0334761130802,-73.9348971295956,11.0340916852553,-73.9353028683641,11.0346428054707,-73.9349820775449,11.0352414854007,-73.9348241596983,11.0358723614166,-73.9342385737498,11.036188626909,-73.9337250993937,11.036557401865,-73.9332489297445,11.0369801241963,-73.9327811928626,11.0374179890135,-73.9322255546704,11.0377110515395,-73.9316275496912,11.037934463705,-73.9310367846573,11.0381697833575,-73.9304596756881,11.0384380203702,-73.9298793849299,11.0386995102815,-73.9293045288408,11.0389685654405,-73.9287002465263,11.0391989762149,-73.9282670868951,11.0396536880493,-73.9278693840713,11.0401520460317,-73.9274412887948,11.0406265488812,-73.9271600914268,11.0412005363805,-73.9268551346548,11.0417582060509,-73.9265578870484,11.0423224082106,-73.9262381438519,11.0428637332632,-73.9258528357961,11.0434098819844,-73.9253474560264,11.043600016822,-73.9247361367718,11.0433716256888,-73.924782288785,11.0426676688861,-73.9247187073113,11.0420454455586,-73.9246560554912,11.041408387049,-73.9247921958673,11.040782907041,-73.9248946241183,11.0401555075722,-73.9250005329235,11.0395280463668,-73.9251083519071,11.0389010330872,-73.9251923099759,11.0382698893178,-73.9252728786169,11.0376419954979,-73.9253368379038,11.0369898685748,-73.924894979078,11.0365484978774,-73.9242942633299,11.0362722531084,-73.9239493368199,11.0357970111435,-73.9238901598982,11.0351400636435,-73.9240156330443,11.0345441733661,-73.9246810312259,11.0346374610981,-73.9250889164524,11.0351084222388,-73.9258026221161,11.0350752365789,-73.9262024416537,11.0348033893976,-73.926288927232,11.0341373105539,-73.9264187749545,11.0334248723312,-73.927002522104,11.0337133488945,-73.9274405126873,11.0342266685705,-73.9279689265618,11.0343106781269
Nulicuandecue,-73.8661168102778,11.0220352618302,-73.8663100592578,11.0221525872119,-73.8665867600878,11.0221324572662,-73.8668491429624,11.0221359115589,-73.8671139814407,11.0221353157483,-73.8673784046248,11.0221354363189,-73.8676428639147,11.0221353087058,-73.8679075216963,11.0221359538139,-73.8681709522936,11.0221322107783,-73.8684415474169,11.0221540238842,-73.8686703825211,11.0220268882845,-73.8688963090647,11.0218881505054,-73.8691201593117,11.0217490698743,-73.8693593758988,11.0216236485352,-73.8695084707419,11.0214166142958,-73.869616984994,11.0211727977409,-73.8697323928991,11.0209352557658,-73.8698470194775,11.0206968486279,-73.8699594403631,11.0204573578871,-73.8700858767319,11.0202252339262,-73.8702186384473,11.0199964429897,-73.8703503152694,11.0197670804243,-73.8704821761051,11.0195378146081,-73.8706140177523,11.0193085399254,-73.8707457905169,11.0190792216928,-73.8708779957656,11.0188501736258,-73.8710076749926,11.0186195481155,-73.8711520778652,11.0183981170991,-73.871324314739,11.0182054955666,-73.8715619107335,11.0180099667672,-73.8713795180027,11.0178030720848,-73.8712172845785,11.0175965718226,-73.8710513251652,11.0173902772171,-73.8708875623806,11.0171823542508,-73.8707143458122,11.0169839957929,-73.870497571411,11.0168303115354,-73.8702884307851,11.0166684870804,-73.8700770453399,11.0165108296092,-73.8698714950359,11.0163363104331,-73.8696331787038,11.0162587945027,-73.8693642240471,11.0162720268656,-73.8691004316494,11.0162701486184,-73.8688363040228,11.0162681857388,-73.8685690255106,11.0162818412634,-73.8683209875407,11.0162018709955,-73.8680788244897,11.0160933375885,-73.8678356531972,11.015989703224,-73.8675926564349,11.0158852377434,-73.8673496207334,11.015780859917,-73.8671066441362,11.0156767872813,-73.866863351853,11.0155707958472,-73.8666218945814,11.015476012013,-73.8663697429261,11.0153159013777,-73.866182125121,11.0155500072886,-73.8659831747083,11.0157163114734,-73.8657876860906,11.0158952094688,-73.8655827593104,11.0160663463263,-73.8654309997104,11.0162714562008,-73.8653690236984,11.0165333576106,-73.865291554865,11.016785499483,-73.8652172593722,11.0170394070441,-73.8651394166568,11.0172924800111,-73.8650796839364,11.0175487948537,-73.8650706041692,11.0178140718476,-73.8650528332277,11.0180778112855,-73.8650365563789,11.0183418139078,-73.8650200061481,11.0186057749801,-73.865003602116,11.0188697221679,-73.8649865942743,11.0191337942122,-73.8649730630914,11.0193971310026,-73.8649392757653,11.0196647544599,-73.8650235486393,11.0199073931692,-73.8651520431151,11.0201406733936,-73.8652729504243,11.02037555918,-73.865395159131,11.0206101700793,-73.8655171466193,11.0208448247387,-73.8656391600206,11.0210794917249,-73.8657612391625,11.0213140409905,-73.8658828979477,11.0215492842531,-73.8660070131322,11.0217804812536,-73.8661168102778,11.0220352618302,-73.8663100592578,11.0221525872119
Valle Perdido,-73.8838896881015,11.0375950758611,-73.8840357583045,11.0378883540268,-73.8842046655993,11.0382085648642,-73.8845418112035,11.0382390110376,-73.8848821304269,11.0382857779196,-73.8851837611394,11.0382810952151,-73.8851805470932,11.0378899015246,-73.8852328639129,11.037564440332,-73.8852568402961,11.0372310951379,-73.8850238505724,11.0369704625266,-73.8848620035103,11.0366492125801,-73.8845302665856,11.0366189540622,-73.8841941126347,11.0366049118569,-73.8838487860287,11.0365697576492,-73.8837842567008,11.0369560908406,-73.8837755228196,11.03726757349,-73.8838896881015,11.0375950758611,-73.8840357583045,11.0378883540268
Seis Planadas,-73.8777471669936,11.0455446142912,-73.8780940232561,11.0457688617871,-73.878677098066,11.0456613886737,-73.8792195468289,11.0456105682835,-73.8797695333267,11.045551552164,-73.880314919462,11.0454850576965,-73.880880370037,11.0454716290464,-73.8813300343364,11.0451472838403,-73.8818143397325,11.0448547476398,-73.8821426990541,11.0445045326891,-73.882183395701,11.0438286379883,-73.8816108564979,11.0438212161553,-73.8810746050995,11.043947433456,-73.8805373452801,11.0440630129674,-73.8800920034104,11.0444064731316,-73.8796133419972,11.0446536573883,-73.8790491854921,11.0446207369517,-73.878500258055,11.0446359654301,-73.8779454513017,11.0446424051124,-73.8774831340165,11.044937621417,-73.8777471669936,11.0455446142912,-73.8780940232561,11.0457688617871
Jacinto,-73.8744720433336,11.0535396930037,-73.8740204968083,11.0536915857218,-73.8733946086135,11.053508921783,-73.8738394554233,11.0529394586362,-73.8738742867371,11.0523828535002,-73.8738669631238,11.0517979651528,-73.8738760734901,11.0512172974995,-73.8737826782083,11.0506427019126,-73.8737086588585,11.0500666035757,-73.8736208895644,11.0494934496724,-73.8733861921618,11.048960452834,-73.8731200452499,11.0484320622517,-73.8731895235026,11.0478358770675,-73.8739012858247,11.0478980571136,-73.8741987876182,11.0484110091449,-73.8745733840142,11.0488570655579,-73.8748381475381,11.0493685447908,-73.8750375334868,11.0499156362396,-73.8752510865965,11.0504559508057,-73.8754450143163,11.0510013144516,-73.8755399707376,11.0515798094088,-73.8755931337759,11.0521377200205,-73.8751649131836,11.0525792397139,-73.8748161456653,11.0530305036613,-73.8744720433336,11.0535396930037,-73.8740204968083,11.0536915857218
Finca Jacinto,-73.8805999828917,11.0544620509618,-73.8808379175717,11.0545361752457,-73.8811254729885,11.0544626511083,-73.8813966775186,11.0543971932532,-73.8815777361186,11.0541700077118,-73.8818295123637,11.05398924644,-73.8817471286688,11.0536916672367,-73.8817048941589,11.0534207964088,-73.8817111307148,11.0530916468899,-73.8813863916909,11.053085461142,-73.8811139354621,11.0530208525047,-73.8808341832985,11.0530075576107,-73.8805251065631,11.0529756714911,-73.8803833794672,11.0531802831028,-73.8802874862017,11.053457236069,-73.8802054371205,11.0537219353809,-73.8802622779272,11.0540128699907,-73.8803932443455,11.0542448455377,-73.8805999828917,11.0544620509618,-73.8808379175717,11.0545361752457
Vallecito,-73.8851905415017,11.0484497162543,-73.8856096077448,11.04858039259,-73.8862091973214,11.0481099090521,-73.8868063103862,11.0477743823151,-73.887237759189,11.0472302746458,-73.8876187908804,11.0466682017521,-73.8878863330644,11.0460034365252,-73.8878377172581,11.0453869834762,-73.887367837564,11.0448126275401,-73.8873664127837,11.0441613354004,-73.8875224921729,11.0434800339262,-73.8876697043132,11.0428078164358,-73.8878301519725,11.0421361242273,-73.8879357599049,11.041455539699,-73.8880784425346,11.0407757437857,-73.8879254652215,11.040076200611,-73.8876533128417,11.0396163047405,-73.8869602679086,11.0400590463927,-73.8865383315024,11.0404908531416,-73.8864636167724,11.0412110813673,-73.8863466651839,11.0418873753258,-73.8860225885327,11.0425025714308,-73.885734246024,11.0431283281015,-73.885438623723,11.0437518192314,-73.8851509460331,11.0443783430408,-73.8849928441422,11.0450513447204,-73.8847893109753,11.0457141529816,-73.8847287896655,11.0463916438838,-73.8847389676926,11.047091898878,-73.884942669085,11.0477275806312,-73.8851905415017,11.0484497162543,-73.8856096077448,11.04858039259
